Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters,Decay_Type,schedule_exp_const
512,213.0,1024,0.4003890729509294,"[2, 1, 3, 5, 7, 7, 0, 0, 7, 0, 9, 2, 9, 8, 8, 2, 1, 1, 4, 4, 1, 0, 0, 1, 5, 0, 9, 2, 4, 9, 5, 3, 3, 9, 8, 0, 4, 7, 6, 8, 6, 2, 6, 7, 3, 3, 0, 8, 1, 0, 1, 3, 0, 3, 5, 4, 4, 5, 8, 0, 7, 1, 4, 8, 5, 8, 2, 0, 4, 0, 8, 5, 8, 0, 3, 9, 2, 1, 1, 3, 6, 1, 7, 8, 9, 9, 8, 7, 0, 0, 7, 2, 5, 7, 2, 8, 2, 4, 4, 4]",arithmetic,750,0.0001,0.001,749.9999599610927,750,2048,arith_decay,
1024,209.0,2048,0.7265176340006292,"[8, 9, 0, 2, 0, 8, 5, 4, 3, 7, 8, 5, 5, 3, 6, 9, 3, 9, 7, 5, 0, 1, 9, 6, 8, 5, 9, 2, 1, 6, 4, 6, 0, 6, 2, 4, 4, 8, 2, 5, 9, 4, 6, 6, 6, 8, 3, 9, 4, 9, 3, 2, 2, 5, 7, 8, 0, 7, 0, 7, 9, 3, 4, 4, 5, 9, 6, 6, 8, 7, 1, 7, 6, 2, 3, 3, 7, 7, 2, 3, 9, 8, 2, 9, 7, 1, 5, 9, 4, 7, 9, 5, 7, 1, 0, 5, 3, 3, 0, 3]",arithmetic,750,0.0001,0.001,749.9999273482366,750,2048,arith_decay,
2048,208.0,4095,1.7286465789657086,"[5, 4, 7, 6, 2, 0, 9, 0, 8, 6, 7, 1, 2, 5, 2, 2, 4, 8, 3, 5, 3, 8, 9, 0, 2, 8, 0, 1, 9, 4, 2, 6, 5, 7, 1, 9, 8, 5, 4, 3, 3, 8, 4, 5, 2, 6, 5, 5, 3, 5, 4, 1, 7, 0, 1, 8, 1, 3, 8, 7, 0, 9, 8, 5, 0, 9, 0, 6, 3, 4, 7, 1, 8, 9, 6, 9, 8, 6, 4, 6, 7, 9, 5, 5, 8, 2, 6, 6, 9, 7, 1, 2, 0, 2, 0, 0, 4, 5, 8, 7]",arithmetic,750,0.0001,0.001,749.9998271353421,750,2048,arith_decay,
0,206.0,0,0.00039096397813409567,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 0, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 4]",exponential,750,,0.001,749.998533886515,750,2048,exp_decay,0.005
1,205.0,2,0.0023280829773284495,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 4]",exponential,750,,0.001,749.991269739647,750,2048,exp_decay,0.005
2,205.0,4,0.004038612998556346,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 2]",exponential,750,,0.001,749.9848553541643,750,2048,exp_decay,0.005
4,202.0,8,0.00641285500023514,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 1, 7, 4, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 2]",exponential,750,,0.001,749.9759521792892,750,2048,exp_decay,0.005
8,201.0,16,0.010126537992618978,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 1, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 1, 7, 4, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 7, 2, 3, 2]",exponential,750,,0.001,749.9620264438875,750,2048,exp_decay,0.005
16,201.0,32,0.014464477018918842,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 9, 6, 3, 8, 7, 2, 2, 3, 1, 3, 0, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 2, 7, 4, 9, 3, 6, 2, 2, 0, 0, 8, 1, 7, 2, 9, 1, 0, 7, 1, 7, 7, 3, 9, 2]",exponential,750,,0.001,749.9457601725795,750,2048,exp_decay,0.005
32,198.0,64,0.021557033993303776,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 0, 7, 1, 8, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 4, 6, 9, 1, 8, 2, 0, 7, 2, 8, 0, 9, 4, 3, 8, 1, 2, 2, 1, 4, 3, 0, 0, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 1, 4, 2, 0, 8, 3, 8, 0, 9, 7, 6, 9, 6, 5, 3, 7, 2, 7, 4, 9, 3, 6, 2, 5, 0, 0, 8, 1, 7, 2, 9, 6, 0, 7, 3, 7, 7, 3, 4, 2]",exponential,750,,0.001,749.9191654789847,750,2048,exp_decay,0.005
64,203.0,128,0.03408789401873946,"[7, 8, 9, 5, 5, 6, 6, 5, 3, 9, 7, 1, 3, 7, 1, 3, 7, 0, 7, 9, 1, 4, 0, 8, 7, 8, 4, 4, 6, 2, 1, 2, 2, 0, 7, 2, 9, 7, 9, 1, 3, 8, 1, 5, 2, 1, 8, 3, 0, 4, 8, 8, 3, 2, 2, 2, 0, 5, 4, 3, 1, 4, 2, 0, 8, 2, 8, 0, 9, 7, 6, 9, 6, 5, 3, 1, 4, 7, 2, 7, 3, 6, 2, 5, 0, 0, 9, 1, 7, 2, 9, 6, 0, 7, 3, 7, 7, 0, 4, 2]",exponential,750,,0.001,749.8721812904157,750,2048,exp_decay,0.005
128,214.0,256,0.059174177004024386,"[7, 8, 7, 5, 5, 6, 6, 6, 0, 9, 0, 1, 3, 5, 5, 3, 7, 0, 7, 9, 1, 0, 9, 9, 6, 8, 4, 4, 6, 5, 1, 2, 1, 0, 4, 4, 6, 8, 9, 1, 0, 5, 8, 4, 2, 1, 0, 3, 0, 4, 9, 9, 8, 2, 5, 7, 0, 5, 9, 3, 1, 4, 7, 0, 9, 2, 2, 8, 8, 7, 8, 9, 6, 5, 4, 1, 2, 5, 2, 8, 8, 6, 5, 0, 0, 9, 9, 0, 7, 4, 9, 0, 0, 7, 3, 7, 7, 6, 3, 2]",exponential,750,,0.001,749.7781296603404,750,2048,exp_decay,0.005
256,205.0,512,0.11161912401439622,"[2, 8, 8, 5, 1, 6, 6, 2, 0, 3, 4, 1, 5, 2, 6, 0, 7, 0, 6, 4, 5, 0, 6, 2, 5, 8, 9, 4, 6, 8, 9, 3, 8, 0, 4, 5, 6, 0, 8, 7, 0, 7, 6, 8, 9, 1, 4, 6, 8, 9, 6, 5, 8, 9, 9, 1, 6, 8, 3, 0, 8, 1, 1, 0, 6, 2, 1, 1, 5, 8, 2, 5, 4, 5, 4, 2, 6, 6, 2, 8, 8, 7, 5, 3, 2, 5, 9, 2, 7, 4, 2, 0, 9, 7, 3, 1, 2, 6, 1, 9]",exponential,750,,0.001,749.5815450647407,750,2048,exp_decay,0.005
512,213.0,1024,0.24137702799635008,"[2, 1, 3, 5, 7, 7, 0, 0, 7, 0, 9, 2, 9, 8, 8, 2, 1, 1, 4, 4, 1, 0, 0, 1, 5, 0, 9, 2, 4, 9, 5, 3, 3, 9, 8, 0, 4, 7, 6, 8, 6, 2, 6, 7, 3, 3, 0, 8, 1, 0, 1, 3, 0, 3, 5, 4, 4, 5, 8, 0, 7, 1, 4, 8, 5, 8, 2, 0, 4, 0, 8, 5, 8, 0, 3, 9, 2, 1, 1, 3, 6, 1, 7, 8, 9, 9, 8, 7, 0, 0, 7, 2, 5, 7, 2, 8, 2, 4, 4, 4]",exponential,750,,0.001,749.0953821397435,750,2048,exp_decay,0.005
1024,214.0,2031,0.6170962490141392,"[6, 4, 5, 7, 5, 3, 7, 4, 7, 8, 7, 8, 8, 4, 6, 9, 8, 1, 0, 6, 5, 1, 9, 5, 2, 5, 7, 8, 9, 5, 4, 6, 0, 6, 0, 4, 3, 6, 1, 3, 8, 3, 6, 4, 4, 9, 3, 6, 5, 3, 2, 1, 2, 5, 9, 9, 0, 0, 1, 7, 9, 3, 0, 4, 5, 9, 6, 0, 8, 5, 1, 6, 6, 3, 3, 4, 1, 5, 2, 6, 1, 4, 3, 8, 0, 1, 5, 4, 8, 9, 9, 5, 7, 2, 4, 6, 0, 2, 2, 3]",exponential,750,,0.001,747.6894554701724,750,2048,exp_decay,0.005
2048,230.0,2979,1.0946897030225955,"[1, 3, 7, 7, 3, 1, 6, 9, 1, 2, 3, 4, 4, 2, 6, 6, 2, 9, 6, 0, 0, 8, 4, 5, 2, 1, 0, 0, 4, 8, 2, 0, 3, 1, 6, 3, 2, 8, 6, 0, 8, 9, 0, 5, 7, 7, 1, 7, 1, 0, 7, 8, 1, 2, 9, 6, 3, 9, 3, 6, 2, 3, 2, 1, 8, 5, 0, 2, 8, 2, 8, 8, 9, 6, 5, 4, 8, 6, 9, 7, 7, 9, 7, 9, 6, 7, 1, 9, 9, 8, 7, 0, 1, 4, 4, 9, 5, 1, 6, 5]",exponential,750,,0.001,745.9061276340416,750,2048,exp_decay,0.005
0,206.0,0,0.00038608198519796133,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 0, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 4]",geometric,750,0.99,0.001,749.9970898154324,750,2048,geom_decay,
1,205.0,2,0.002455976966302842,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 4]",geometric,750,0.99,0.001,749.9814876834545,750,2048,geom_decay,
2,205.0,4,0.004431094974279404,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 5, 1, 7, 5, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 2]",geometric,750,0.99,0.001,749.9666002491999,750,2048,geom_decay,
4,202.0,8,0.0065866499789990485,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 1, 7, 4, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 1, 2, 3, 2]",geometric,750,0.99,0.001,749.9503531099529,750,2048,geom_decay,
8,201.0,16,0.009297534998040646,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 1, 3, 9, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 1, 7, 4, 9, 3, 6, 2, 2, 6, 0, 8, 1, 7, 2, 9, 1, 0, 9, 1, 7, 7, 2, 3, 2]",geometric,750,0.99,0.001,749.9299207622653,750,2048,geom_decay,
16,201.0,32,0.013417606998700649,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 9, 6, 3, 8, 7, 2, 2, 3, 1, 3, 0, 2, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 7, 4, 2, 0, 8, 3, 8, 0, 9, 4, 6, 9, 6, 5, 3, 7, 2, 7, 4, 9, 3, 6, 2, 2, 0, 0, 8, 1, 7, 2, 9, 1, 0, 7, 1, 7, 7, 3, 9, 2]",geometric,750,0.99,0.001,749.8988682265214,750,2048,geom_decay,
32,198.0,64,0.02020946197444573,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 0, 7, 1, 8, 7, 8, 3, 7, 0, 7, 5, 1, 8, 0, 8, 0, 8, 4, 4, 6, 9, 1, 8, 2, 0, 7, 2, 8, 0, 9, 4, 3, 8, 1, 2, 2, 1, 4, 3, 0, 0, 8, 0, 3, 2, 1, 2, 0, 5, 4, 3, 1, 4, 2, 0, 8, 3, 8, 0, 9, 7, 6, 9, 6, 5, 3, 7, 2, 7, 4, 9, 3, 6, 2, 5, 0, 0, 8, 1, 7, 2, 9, 6, 0, 7, 3, 7, 7, 3, 4, 2]",geometric,750,0.99,0.001,749.8476815591698,750,2048,geom_decay,
64,203.0,128,0.03325976000633091,"[7, 8, 9, 5, 5, 6, 6, 5, 3, 9, 7, 1, 3, 7, 1, 3, 7, 0, 7, 9, 1, 4, 0, 8, 7, 8, 4, 4, 6, 2, 1, 2, 2, 0, 7, 2, 9, 7, 9, 1, 3, 8, 1, 5, 2, 1, 8, 3, 0, 4, 8, 8, 3, 2, 2, 2, 0, 5, 4, 3, 1, 4, 2, 0, 8, 2, 8, 0, 9, 7, 6, 9, 6, 5, 3, 1, 4, 7, 2, 7, 3, 6, 2, 5, 0, 0, 9, 1, 7, 2, 9, 6, 0, 7, 3, 7, 7, 0, 4, 2]",geometric,750,0.99,0.001,749.7493380780819,750,2048,geom_decay,
128,214.0,256,0.05759524001041427,"[7, 8, 7, 5, 5, 6, 6, 6, 0, 9, 0, 1, 3, 5, 5, 3, 7, 0, 7, 9, 1, 0, 9, 9, 6, 8, 4, 4, 6, 5, 1, 2, 1, 0, 4, 4, 6, 8, 9, 1, 0, 5, 8, 4, 2, 1, 0, 3, 0, 4, 9, 9, 8, 2, 5, 7, 0, 5, 9, 3, 1, 4, 7, 0, 9, 2, 2, 8, 8, 7, 8, 9, 6, 5, 4, 1, 2, 5, 2, 8, 8, 6, 5, 0, 0, 9, 9, 0, 7, 4, 9, 0, 0, 7, 3, 7, 7, 6, 3, 2]",geometric,750,0.99,0.001,749.565986997408,750,2048,geom_decay,
256,206.0,511,0.10907486599171534,"[2, 8, 8, 5, 1, 6, 6, 2, 0, 3, 4, 1, 5, 2, 6, 0, 7, 0, 6, 4, 5, 0, 6, 2, 5, 8, 9, 4, 6, 8, 9, 3, 8, 0, 4, 5, 6, 0, 8, 7, 0, 7, 6, 8, 9, 1, 4, 6, 8, 9, 6, 5, 8, 9, 9, 1, 6, 8, 3, 0, 8, 1, 1, 0, 6, 2, 1, 1, 5, 8, 2, 5, 4, 5, 4, 2, 6, 6, 2, 8, 8, 7, 5, 3, 2, 5, 9, 2, 7, 4, 2, 0, 9, 7, 3, 1, 7, 6, 1, 9]",geometric,750,0.99,0.001,749.1782712105859,750,2048,geom_decay,
512,219.0,1014,0.2280924859805964,"[2, 1, 3, 5, 7, 7, 0, 7, 7, 3, 8, 2, 3, 6, 6, 2, 1, 3, 4, 0, 1, 1, 9, 6, 2, 0, 9, 6, 3, 0, 3, 4, 3, 9, 8, 0, 4, 7, 8, 3, 6, 0, 6, 8, 2, 7, 0, 8, 4, 1, 1, 8, 0, 3, 8, 3, 4, 5, 1, 8, 7, 0, 4, 8, 9, 8, 7, 0, 4, 0, 8, 5, 8, 2, 3, 6, 2, 9, 8, 6, 2, 1, 7, 8, 9, 5, 8, 2, 9, 3, 7, 2, 6, 0, 2, 1, 1, 4, 6, 1]",geometric,750,0.99,0.001,748.2826645998086,750,2048,geom_decay,
1024,229.0,1888,0.5108298429986462,"[4, 8, 3, 6, 6, 1, 7, 7, 8, 3, 4, 5, 8, 1, 7, 9, 5, 5, 7, 8, 5, 0, 5, 5, 7, 6, 9, 0, 3, 5, 4, 6, 9, 1, 7, 7, 4, 1, 1, 1, 4, 4, 9, 6, 0, 9, 5, 4, 5, 0, 3, 1, 7, 8, 3, 9, 0, 7, 3, 9, 9, 3, 4, 6, 8, 9, 7, 5, 2, 3, 7, 4, 3, 7, 2, 3, 3, 3, 7, 6, 2, 4, 3, 4, 9, 1, 2, 4, 2, 2, 9, 7, 6, 0, 8, 6, 3, 2, 0, 2]",geometric,750,0.99,0.001,746.1593587694883,750,2048,geom_decay,
2048,230.0,2438,0.7441662200144492,"[0, 4, 1, 1, 3, 0, 6, 1, 1, 2, 5, 7, 9, 1, 0, 8, 5, 5, 2, 7, 0, 0, 2, 9, 2, 9, 2, 7, 3, 8, 6, 0, 5, 1, 7, 3, 6, 2, 3, 0, 8, 9, 5, 8, 8, 9, 2, 9, 7, 0, 7, 8, 4, 2, 2, 9, 3, 8, 4, 2, 9, 3, 6, 6, 5, 5, 7, 8, 5, 4, 6, 2, 3, 5, 4, 1, 8, 3, 9, 8, 0, 9, 4, 4, 0, 5, 3, 0, 4, 3, 3, 2, 6, 0, 4, 4, 3, 2, 0, 5]",geometric,750,0.99,0.001,744.4115839369503,750,2048,geom_decay,
