Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
4,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
8,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
16,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
32,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
64,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
128,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
256,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
512,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
1024,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
2048,55.0,2002,0.1838520070305094,"[0, 4, 0, 5, 6, 6, 0, 7, 7, 3, 1, 5, 6, 3, 0, 2, 3, 3, 6, 6, 7, 2, 3, 5, 1]",1000.0,0.01,2048,GA,0.18903875350952148,,,,,,,,
0,47.0,1000,0.06950735597638413,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
1,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
2,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
4,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
8,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
16,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
32,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
64,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
128,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
256,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
512,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
1024,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
2048,55.0,2002,0.3703398299985565,"[0, 6, 4, 7, 6, 7, 7, 1, 1, 4, 1, 7, 0, 0, 5, 6, 0, 0, 6, 3, 3, 2, 4, 3, 2]",1000.0,0.01,2048,GA,0.37393784523010254,,,,,,,,
0,48.0,0,0.0009769860189408064,"[5, 2, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 7, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9951150818366,1000,,
1,47.0,2,0.006200096046086401,"[5, 6, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 7, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9690000002795,1000,,
2,49.0,4,0.008483815006911755,"[5, 6, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 2, 4, 0, 7, 7, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9575818246417,1000,,
4,48.0,8,0.010070834017824382,"[7, 6, 7, 0, 5, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 2, 4, 0, 7, 7, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9496470976609,1000,,
8,48.0,16,0.011836480000056326,"[7, 6, 7, 0, 5, 5, 5, 6, 7, 4, 3, 1, 5, 0, 0, 6, 6, 5, 1, 2, 4, 0, 7, 7, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9408193512435,1000,,
16,47.0,32,0.014258217008318752,"[7, 5, 7, 0, 5, 5, 5, 2, 7, 4, 7, 1, 5, 7, 0, 6, 5, 5, 7, 2, 4, 0, 7, 3, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.9287114561074,1000,,
32,45.0,64,0.020938912057317793,"[7, 2, 1, 7, 2, 3, 6, 2, 7, 4, 2, 1, 5, 4, 7, 6, 5, 5, 7, 2, 6, 4, 7, 6, 7]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.8953109199977,1000,,
64,48.0,128,0.031186967040412128,"[1, 2, 5, 7, 0, 3, 4, 2, 7, 6, 4, 6, 5, 4, 1, 6, 6, 5, 4, 2, 2, 1, 7, 0, 6]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.8440773220025,1000,,
128,52.0,256,0.04719411302357912,"[4, 3, 0, 2, 0, 7, 7, 1, 5, 1, 0, 0, 3, 6, 4, 6, 2, 7, 4, 4, 6, 2, 5, 7, 1]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.7640572737462,1000,,
256,51.0,512,0.08514427102636546,"[2, 1, 1, 6, 6, 6, 5, 7, 0, 7, 2, 5, 6, 3, 5, 5, 5, 0, 2, 1, 2, 2, 0, 4, 6]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.5743692513462,1000,,
512,51.0,1024,0.1851799680152908,"[6, 2, 5, 1, 4, 1, 1, 1, 3, 6, 0, 1, 0, 2, 2, 7, 7, 7, 2, 5, 6, 3, 2, 5, 1]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,999.0745286729169,1000,,
1024,50.0,2029,0.48473257303703576,"[5, 3, 7, 6, 3, 2, 5, 7, 3, 0, 0, 7, 4, 6, 1, 7, 5, 4, 3, 6, 7, 0, 2, 3, 2]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,997.5792718342708,1000,,
2048,55.0,2763,0.7916616170550697,"[6, 0, 7, 7, 7, 1, 2, 0, 2, 6, 1, 1, 0, 4, 0, 7, 4, 4, 2, 7, 5, 7, 4, 3, 6]",,,2048,SA,0.8091299533843994,exponential,1000.0,0.005,0.001,996.0495156897987,1000,,
0,49.0,0,0.00019500800408422947,"[6, 2, 5, 7, 6, 3, 7, 6, 1, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9990249604549,1000,,
1,48.0,2,0.0018772170296870172,"[6, 2, 5, 7, 6, 3, 7, 6, 1, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 1, 3, 2, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9906139589008,1000,,
2,49.0,4,0.00462029199115932,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 1, 3, 2, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9768988068809,1000,,
4,49.0,8,0.006650823983363807,"[6, 2, 5, 4, 6, 3, 7, 6, 7, 4, 5, 1, 0, 5, 5, 0, 1, 3, 0, 6, 1, 3, 2, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9667464329954,1000,,
8,49.0,16,0.008669657981954515,"[6, 0, 6, 4, 6, 3, 7, 6, 7, 4, 5, 1, 0, 1, 5, 0, 1, 3, 0, 6, 1, 3, 7, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9566526496137,1000,,
16,50.0,32,0.013437225017696619,"[6, 2, 7, 2, 6, 3, 7, 6, 7, 4, 5, 0, 3, 1, 5, 1, 1, 1, 0, 3, 1, 3, 7, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9328161318487,1000,,
32,48.0,64,0.017412969027645886,"[6, 2, 7, 2, 6, 3, 7, 7, 2, 4, 5, 6, 7, 1, 5, 6, 5, 6, 0, 3, 2, 0, 6, 2, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.9129389448954,1000,,
64,49.0,128,0.02410133503144607,"[2, 2, 4, 2, 7, 3, 0, 0, 4, 0, 5, 7, 7, 2, 6, 6, 2, 2, 0, 6, 5, 6, 6, 3, 6]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.8795005854805,1000,,
128,42.0,256,0.03952309401938692,"[2, 6, 6, 2, 1, 2, 2, 2, 7, 5, 0, 0, 1, 0, 5, 0, 4, 5, 5, 4, 2, 0, 0, 2, 1]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.8024040545539,1000,,
256,47.0,512,0.0691981990239583,"[4, 2, 1, 6, 2, 5, 3, 3, 2, 0, 4, 2, 5, 5, 5, 5, 5, 4, 5, 1, 0, 5, 2, 2, 0]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,999.6540688528621,1000,,
512,45.0,1023,0.2901314970222302,"[4, 4, 4, 4, 4, 3, 0, 0, 3, 6, 6, 2, 1, 1, 0, 1, 0, 2, 5, 5, 2, 3, 2, 7, 4]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,998.5503942098472,1000,,
1024,44.0,2037,1.050031027989462,"[5, 1, 6, 3, 7, 3, 5, 6, 2, 3, 3, 6, 0, 1, 5, 0, 2, 6, 2, 6, 7, 2, 5, 2, 2]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,994.7636028368481,1000,,
2048,55.0,2286,1.1531993329990655,"[5, 0, 2, 4, 2, 5, 1, 4, 0, 3, 5, 7, 1, 0, 0, 0, 2, 7, 1, 4, 6, 2, 2, 3, 4]",,,2048,SA,1.1625399589538574,exponential,1000.0,0.005,0.001,994.2505947897009,1000,,
0,47.0,0,0.0003325620200484991,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 5, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.9983371912822,1000,,
1,46.0,2,0.0034731070045381784,"[2, 5, 5, 1, 4, 1, 6, 6, 5, 2, 1, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.9826346157573,1000,,
2,45.0,4,0.005202987988013774,"[2, 5, 5, 1, 4, 1, 6, 3, 5, 2, 1, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 5]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.9739853984455,1000,,
4,46.0,8,0.0102811090182513,"[2, 3, 5, 1, 4, 1, 6, 3, 5, 2, 1, 1, 6, 1, 3, 6, 1, 3, 7, 6, 0, 2, 1, 3, 6]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.9485957761511,1000,,
8,47.0,16,0.01734247599961236,"[4, 3, 5, 1, 4, 2, 6, 3, 5, 2, 1, 1, 6, 1, 3, 6, 1, 4, 7, 6, 0, 2, 1, 3, 6]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.9132913794117,1000,,
16,47.0,32,0.020079694979358464,"[4, 3, 5, 1, 4, 2, 0, 3, 6, 2, 1, 1, 0, 1, 4, 6, 1, 4, 2, 6, 0, 2, 1, 3, 6]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.8996065648614,1000,,
32,43.0,64,0.028071845008525997,"[2, 3, 5, 1, 4, 1, 2, 1, 6, 2, 1, 7, 0, 1, 3, 6, 1, 3, 6, 6, 2, 2, 6, 3, 6]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.8596506248526,1000,,
64,49.0,128,0.051880937011446804,"[4, 1, 4, 7, 4, 4, 7, 5, 0, 7, 7, 4, 3, 6, 0, 2, 1, 1, 1, 5, 2, 5, 6, 5, 0]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.740628957429,1000,,
128,51.0,256,0.067832697997801,"[3, 6, 7, 5, 7, 6, 5, 0, 7, 2, 7, 6, 2, 0, 3, 0, 7, 1, 1, 5, 5, 6, 1, 5, 2]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.6608940194455,1000,,
256,50.0,512,0.09975141799077392,"[3, 2, 6, 6, 4, 6, 0, 0, 7, 5, 3, 7, 1, 2, 6, 6, 4, 4, 6, 1, 1, 5, 3, 1, 0]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.5013672686878,1000,,
512,55.0,854,0.15172875102143735,"[6, 5, 6, 7, 2, 2, 6, 0, 2, 4, 4, 7, 2, 6, 5, 1, 5, 3, 6, 6, 0, 1, 3, 4, 7]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.2416439423085,1000,,
1024,55.0,854,0.15172875102143735,"[6, 5, 6, 7, 2, 2, 6, 0, 2, 4, 4, 7, 2, 6, 5, 1, 5, 3, 6, 6, 0, 1, 3, 4, 7]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.2416439423085,1000,,
2048,55.0,854,0.15172875102143735,"[6, 5, 6, 7, 2, 2, 6, 0, 2, 4, 4, 7, 2, 6, 5, 1, 5, 3, 6, 6, 0, 1, 3, 4, 7]",,,2048,SA,0.16027379035949707,exponential,1000.0,0.005,0.001,999.2416439423085,1000,,
0,48.0,0,0.00023978401441127062,"[5, 2, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 7, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
1,48.0,1,0.0021662230137735605,"[5, 2, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 7, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
2,49.0,3,0.004706749983597547,"[5, 2, 7, 0, 5, 5, 5, 5, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
4,50.0,6,0.006508085993118584,"[5, 2, 7, 0, 5, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
8,50.0,10,0.008673503994941711,"[5, 2, 7, 0, 5, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
16,50.0,18,0.011290494992863387,"[5, 2, 7, 0, 5, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 6, 6, 5, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
32,51.0,35,0.014161555038299412,"[5, 2, 7, 0, 5, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 6, 5, 5, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
64,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
128,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
256,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
512,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
1024,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
2048,55.0,57,0.01722104102373123,"[5, 2, 7, 0, 2, 5, 5, 6, 7, 5, 3, 1, 6, 0, 3, 2, 3, 6, 5, 6, 4, 0, 7, 0, 7]",,,2048,RHC,0.020325899124145508,,,,,,,0.0,0.0
0,49.0,0,0.0005852080066688359,"[6, 2, 5, 7, 6, 3, 7, 6, 1, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
1,49.0,1,0.004750753985717893,"[6, 2, 5, 7, 6, 3, 7, 6, 1, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
2,49.0,2,0.0065653559868223965,"[6, 2, 5, 7, 6, 3, 7, 6, 1, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
4,50.0,5,0.008289077959489077,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
8,50.0,9,0.009900423989165574,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 5, 4, 0, 1, 3, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
16,52.0,19,0.012186490988824517,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 1, 4, 0, 1, 1, 0, 6, 2, 3, 2, 2, 6]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
32,53.0,36,0.01517161400988698,"[6, 2, 5, 7, 6, 3, 7, 6, 7, 4, 5, 1, 0, 1, 4, 0, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
64,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
128,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
256,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
512,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
1024,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
2048,55.0,58,0.01847247895784676,"[6, 2, 5, 7, 6, 3, 7, 7, 7, 4, 5, 1, 0, 1, 4, 5, 1, 1, 0, 6, 2, 3, 2, 2, 4]",,,2048,RHC,0.022021055221557617,,,,,,,0.0,0.0
