Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
32,122.0,33034,5.388595730008092,"[4, 3, 7, 1, 6, 4, 3, 8, 5, 2, 8, 9, 6, 6, 3, 3, 1, 0, 2, 1, 5, 5, 9, 1, 7, 6, 1, 9, 8, 8, 8, 4, 2, 5, 7, 1, 0, 7, 3, 8, 7, 1, 4, 3, 4, 0, 9, 6, 6, 2]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
64,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
128,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
256,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
512,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
1024,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
2048,123.0,38040,6.324372046045028,"[6, 6, 7, 2, 5, 1, 0, 3, 2, 2, 4, 2, 5, 1, 4, 9, 2, 2, 4, 0, 7, 3, 7, 3, 4, 3, 9, 6, 8, 2, 1, 3, 0, 1, 4, 3, 6, 0, 0, 7, 0, 5, 9, 7, 5, 9, 7, 6, 2, 4]",1000.0,0.4,2048,GA,6.327731132507324,,,,,,,,
0,111.0,1000,0.14802260900614783,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
1,121.0,2002,0.34453278000000864,"[0, 5, 1, 6, 3, 4, 8, 2, 6, 8, 8, 1, 7, 7, 8, 6, 5, 9, 7, 4, 0, 9, 9, 4, 4, 5, 0, 1, 2, 7, 6, 9, 0, 1, 8, 2, 9, 2, 6, 3, 8, 5, 1, 6, 1, 2, 6, 1, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
2,121.0,3003,0.49649516300996765,"[0, 5, 1, 6, 3, 4, 8, 2, 6, 8, 8, 1, 7, 7, 8, 6, 5, 9, 7, 4, 0, 9, 9, 4, 4, 5, 0, 1, 2, 7, 6, 9, 0, 1, 8, 2, 9, 2, 6, 3, 8, 5, 1, 6, 1, 2, 6, 1, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
4,121.0,5005,0.8521349959773943,"[0, 5, 1, 6, 3, 4, 8, 2, 6, 8, 8, 1, 7, 7, 8, 6, 5, 9, 7, 4, 0, 9, 9, 4, 4, 5, 0, 1, 2, 7, 6, 9, 0, 1, 8, 2, 9, 2, 6, 3, 8, 5, 1, 6, 1, 2, 6, 1, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
8,122.0,9010,1.4472321729990654,"[9, 3, 5, 0, 3, 4, 2, 3, 0, 5, 8, 1, 7, 7, 8, 6, 5, 3, 1, 4, 0, 9, 6, 4, 7, 2, 0, 1, 2, 5, 6, 9, 0, 0, 6, 2, 5, 2, 5, 3, 7, 6, 1, 5, 1, 2, 6, 6, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
16,122.0,17018,2.645894916029647,"[9, 3, 5, 0, 3, 4, 2, 3, 0, 5, 8, 1, 7, 7, 8, 6, 5, 3, 1, 4, 0, 9, 6, 4, 7, 2, 0, 1, 2, 5, 6, 9, 0, 0, 6, 2, 5, 2, 5, 3, 7, 6, 1, 5, 1, 2, 6, 6, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
32,122.0,33034,5.653516620979644,"[9, 3, 5, 0, 3, 4, 2, 3, 0, 5, 8, 1, 7, 7, 8, 6, 5, 3, 1, 4, 0, 9, 6, 4, 7, 2, 0, 1, 2, 5, 6, 9, 0, 0, 6, 2, 5, 2, 5, 3, 7, 6, 1, 5, 1, 2, 6, 6, 2, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
64,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
128,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
256,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
512,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
1024,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
2048,123.0,48050,8.460130409977864,"[0, 2, 3, 7, 7, 7, 0, 6, 4, 5, 2, 2, 9, 6, 1, 7, 0, 1, 6, 8, 6, 3, 8, 5, 1, 2, 4, 3, 8, 6, 9, 2, 3, 5, 9, 4, 8, 4, 6, 0, 7, 5, 3, 9, 0, 8, 3, 5, 0, 0]",1000.0,0.4,2048,GA,8.465144872665405,,,,,,,,
0,109.0,0,0.00028666300931945443,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.99964167149517,250,,
1,108.0,2,0.003717562009114772,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.99535309067667,250,,
2,108.0,4,0.0061721670208498836,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 3, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.99228491027162,250,,
4,109.0,8,0.008324106980580837,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 3, 5, 7, 8, 3, 7, 0, 7, 2, 1, 4, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 2, 2, 1, 3, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.9895950828049,250,,
8,110.0,16,0.01048281998373568,"[7, 8, 5, 8, 5, 1, 6, 0, 3, 8, 4, 3, 5, 7, 8, 3, 7, 0, 7, 0, 3, 4, 0, 8, 0, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 2, 2, 1, 3, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.98689681841907,250,,
16,110.0,32,0.013748409983236343,"[7, 8, 5, 8, 5, 4, 7, 3, 3, 8, 4, 3, 5, 7, 8, 3, 7, 0, 7, 0, 3, 4, 0, 8, 0, 8, 4, 5, 4, 8, 1, 8, 2, 1, 7, 2, 8, 0, 2, 6, 3, 8, 2, 2, 1, 0, 5, 3, 9, 2]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.9828150781911,250,,
32,107.0,64,0.0201657009893097,"[7, 8, 8, 8, 5, 4, 7, 3, 5, 2, 4, 7, 5, 4, 8, 3, 7, 1, 7, 5, 0, 4, 0, 8, 1, 1, 4, 5, 4, 8, 1, 8, 2, 1, 7, 3, 0, 0, 2, 6, 3, 8, 2, 8, 1, 0, 1, 3, 9, 3]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.97479414451908,250,,
64,109.0,128,0.03703814803157002,"[4, 8, 9, 8, 5, 7, 7, 3, 5, 2, 4, 1, 5, 4, 2, 7, 7, 1, 4, 4, 0, 4, 9, 8, 8, 1, 6, 5, 6, 8, 1, 8, 6, 0, 4, 3, 0, 7, 2, 6, 3, 0, 3, 4, 4, 2, 1, 7, 5, 0]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.9537066016472,250,,
128,110.0,256,0.05478827498154715,"[9, 8, 9, 5, 5, 3, 8, 2, 1, 1, 9, 9, 2, 6, 1, 8, 7, 6, 0, 3, 0, 0, 1, 0, 2, 1, 6, 0, 6, 0, 1, 0, 7, 6, 5, 3, 0, 8, 7, 6, 0, 9, 0, 7, 5, 5, 8, 7, 7, 8]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.93152403590116,250,,
256,114.0,512,0.09647436899831519,"[9, 4, 1, 1, 7, 3, 4, 2, 4, 1, 1, 3, 1, 0, 5, 2, 7, 0, 7, 9, 5, 0, 1, 9, 5, 7, 6, 4, 1, 3, 2, 7, 7, 1, 3, 4, 8, 5, 4, 6, 0, 5, 4, 6, 1, 6, 9, 0, 8, 8]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.87943611940065,250,,
512,110.0,1023,0.2105497290031053,"[0, 7, 5, 0, 9, 3, 4, 0, 2, 5, 8, 0, 5, 1, 8, 0, 3, 4, 3, 3, 8, 9, 7, 7, 1, 2, 8, 7, 5, 1, 4, 4, 1, 0, 3, 0, 1, 7, 7, 7, 2, 0, 6, 7, 9, 3, 4, 8, 3, 1]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.73695132510846,250,,
1024,119.0,2016,0.6055079639772885,"[6, 7, 7, 0, 6, 8, 1, 4, 2, 7, 3, 6, 0, 2, 8, 0, 4, 8, 2, 4, 5, 0, 2, 4, 7, 0, 7, 8, 3, 1, 5, 5, 9, 2, 1, 5, 3, 1, 8, 0, 4, 4, 2, 3, 1, 9, 5, 4, 9, 7]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.24425963930557,250,,
2048,123.0,2349,0.7468788010301068,"[4, 8, 1, 5, 9, 6, 0, 0, 5, 8, 8, 5, 1, 9, 8, 9, 8, 5, 4, 7, 5, 3, 7, 3, 5, 1, 8, 3, 9, 2, 6, 3, 6, 2, 0, 6, 1, 2, 8, 0, 3, 0, 3, 0, 4, 3, 7, 4, 2, 7]",,,2048,SA,0.7552459239959717,exponential,250.0,0.005,0.001,249.0681425431127,250,,
0,108.0,0,0.00031271600164473057,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 1, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.99960910530356,250,,
1,109.0,2,0.0021785239805467427,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9972768598554,250,,
2,109.0,4,0.003949868958443403,"[6, 3, 7, 9, 1, 3, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9950627125562,250,,
4,109.0,8,0.00825154798803851,"[6, 3, 7, 8, 1, 3, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 4, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.98968577778714,250,,
8,109.0,16,0.011705201002769172,"[6, 3, 7, 8, 1, 3, 7, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 5, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 4, 9, 8, 4, 3, 3, 5, 8, 6, 0, 3, 2, 4, 2, 6]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.98536892689984,250,,
16,108.0,32,0.01488906895974651,"[6, 3, 7, 8, 1, 3, 5, 6, 3, 7, 6, 3, 2, 4, 6, 7, 2, 8, 6, 3, 8, 5, 9, 5, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 4, 9, 8, 4, 3, 3, 5, 8, 6, 0, 5, 4, 6, 2, 5]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9813893565468,250,,
32,110.0,64,0.020408582990057766,"[4, 3, 7, 8, 1, 3, 6, 0, 3, 7, 6, 3, 2, 4, 4, 7, 2, 8, 6, 0, 4, 9, 1, 2, 6, 9, 2, 9, 8, 9, 2, 6, 2, 8, 2, 4, 9, 8, 4, 0, 3, 5, 8, 9, 0, 5, 4, 6, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9744905728127,250,,
64,112.0,128,0.03129457001341507,"[4, 3, 7, 0, 2, 3, 6, 7, 3, 5, 6, 8, 2, 4, 4, 9, 2, 8, 4, 0, 2, 3, 1, 4, 1, 2, 7, 4, 8, 9, 6, 6, 2, 8, 9, 4, 9, 8, 8, 0, 0, 0, 8, 9, 5, 9, 4, 6, 6, 8]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.96088484779273,250,,
128,106.0,256,0.060173566977027804,"[3, 0, 1, 3, 1, 6, 6, 7, 3, 5, 6, 8, 4, 4, 1, 9, 9, 7, 2, 0, 2, 1, 7, 9, 8, 6, 3, 1, 2, 6, 6, 7, 9, 0, 9, 9, 9, 1, 8, 3, 5, 8, 0, 0, 5, 6, 4, 6, 9, 8]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9247943553258,250,,
256,109.0,511,0.11711018701316789,"[6, 3, 0, 6, 7, 6, 0, 6, 2, 2, 6, 6, 4, 1, 0, 2, 8, 9, 5, 7, 9, 4, 0, 1, 8, 8, 6, 5, 8, 0, 1, 7, 7, 9, 6, 3, 7, 0, 8, 7, 1, 5, 9, 3, 1, 2, 7, 9, 9, 5]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.85365511660663,250,,
512,110.0,1021,0.24191829899791628,"[1, 1, 7, 7, 5, 9, 5, 2, 3, 2, 2, 6, 4, 6, 0, 6, 7, 0, 8, 4, 4, 5, 8, 1, 9, 8, 5, 5, 4, 9, 3, 9, 3, 7, 4, 8, 5, 8, 3, 1, 1, 7, 1, 1, 4, 8, 1, 8, 6, 5]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.69778494148267,250,,
1024,117.0,2003,0.5153081379830837,"[6, 5, 9, 7, 5, 8, 5, 3, 5, 9, 8, 6, 0, 3, 9, 5, 3, 3, 3, 2, 6, 9, 8, 6, 8, 7, 3, 6, 0, 3, 8, 1, 2, 9, 5, 1, 2, 7, 6, 5, 4, 0, 6, 9, 4, 4, 6, 6, 2, 0]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.3566939355323,250,,
2048,123.0,2097,0.5483063950086944,"[6, 5, 9, 7, 9, 2, 4, 8, 7, 9, 5, 4, 0, 4, 1, 6, 3, 3, 3, 2, 8, 4, 8, 6, 8, 7, 3, 6, 0, 1, 5, 1, 2, 2, 5, 0, 2, 5, 6, 5, 5, 0, 6, 2, 9, 4, 6, 6, 0, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.31555564796736,250,,
0,111.0,0,0.00028756598476320505,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.99964054277746,250,,
