Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
0,1.0,1000,0.11246475897496566,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
1,36.0,2002,0.3067960919579491,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
2,41.0,3004,0.3907663790159859,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
4,43.0,5007,0.6107096599880606,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
8,44.0,9012,0.9296250859624706,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
16,44.0,17020,1.5152772389701568,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
32,46.0,33038,3.012310045014601,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
64,46.0,65070,8.473845969012473,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
128,46.0,129134,15.300690309959464,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
256,46.0,232237,23.899615286965854,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
512,46.0,232237,23.899615286965854,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
1024,46.0,232237,23.899615286965854,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
2048,46.0,232237,23.899615286965854,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,23.90440607070923,,,,,,,,
0,3.0,1000,0.05965554999420419,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
1,37.0,2002,0.1489331849734299,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
2,37.0,3003,0.2410637629800476,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
4,39.0,5007,0.4383628949872218,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
8,42.0,9012,0.7968943909509107,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
16,46.0,17023,1.5635301349684596,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
32,46.0,33039,3.419424726977013,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
64,46.0,65071,6.930218647001311,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
128,46.0,129135,15.360615515965037,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
256,46.0,215221,24.45298683195142,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
512,46.0,215221,24.45298683195142,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
1024,46.0,215221,24.45298683195142,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
2048,46.0,215221,24.45298683195142,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,24.45840096473694,,,,,,,,
0,0.0,1000,0.03363601601449773,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
1,33.0,2002,0.13558945199474692,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
2,35.0,3004,0.2242319340002723,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
4,39.0,5008,0.403440520982258,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
8,40.0,9013,0.8326307709794492,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
16,46.0,17023,1.5766504089697264,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
32,46.0,33039,3.1140409510117024,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
64,46.0,65071,6.123239410982933,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
128,46.0,129135,12.554944332980085,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
256,46.0,212218,20.460963224002626,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
512,46.0,212218,20.460963224002626,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
1024,46.0,212218,20.460963224002626,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
2048,46.0,212218,20.460963224002626,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1000.0,0.2,2048,GA,20.46687626838684,,,,,,,,
0,1.0,0,0.00012841500574722886,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9995184438831,750,,
1,3.0,2,0.0020076530054211617,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9924713390171,750,,
2,3.0,4,0.003519063990097493,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9868036261347,750,,
4,3.0,8,0.005493784963618964,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.979398589337,750,,
8,0.0,16,0.007168778975028545,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9731175606322,750,,
16,0.0,32,0.009027604013681412,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9661472489774,750,,
32,7.0,64,0.011361350014340132,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9573961475509,750,,
64,4.0,128,0.01528875797521323,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.942669348907,750,,
128,1.0,256,0.021895769983530045,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.9178953570047,750,,
256,5.0,512,0.03778682497795671,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.8583127915285,750,,
512,0.0,1023,0.08426991000305861,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.6840544039302,750,,
1024,1.0,2039,0.24693608400411904,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,749.0745611131856,750,,
2048,46.0,2948,0.6666539050056599,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,2048,SA,0.6767361164093018,exponential,750.0,0.005,0.001,747.5042097378675,750,,
0,3.0,0,0.0008882250403985381,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9966691634949,750,,
1,3.0,2,0.00299266999354586,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9887775714869,750,,
2,3.0,4,0.004474902991205454,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9832193015136,750,,
4,4.0,8,0.005951891012955457,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9776807408076,750,,
8,2.0,16,0.010273727995809168,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9614745095253,750,,
16,1.0,32,0.012416993035003543,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9534377215424,750,,
32,1.0,64,0.014887568017002195,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9441736977567,750,,
64,1.0,128,0.020156507031060755,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.9244169074253,750,,
128,1.0,256,0.033349074015859514,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.874951398368,750,,
256,3.0,512,0.06318433600245044,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.7630961634902,750,,
512,0.0,1022,0.12214434798806906,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,749.5420985344671,750,,
1024,2.0,2026,0.33004036301281303,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,748.7633692644733,750,,
2048,46.0,2978,0.8312284920248203,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",,,2048,SA,0.8444957733154297,exponential,750.0,0.005,0.001,746.8893617603778,750,,
0,0.0,0,0.0001573910121805966,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9994097839366,750,,
1,0.0,2,0.001784502004738897,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9933081473363,750,,
2,0.0,4,0.004999768978450447,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9812511006821,750,,
4,1.0,8,0.007053359993733466,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9735503664233,750,,
8,2.0,16,0.008766365004703403,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9671268516827,750,,
16,2.0,32,0.010637797007802874,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9601093221024,750,,
32,0.0,64,0.015235762984957546,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9428680649555,750,,
64,0.0,128,0.022741013031918555,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.9147260492623,750,,
128,6.0,256,0.030629775021225214,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.8851471386881,750,,
256,2.0,512,0.05054566002218053,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.8104777247469,750,,
512,1.0,1024,0.12346315302420408,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,749.5371560512907,750,,
1024,9.0,2044,0.3848765009897761,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,748.558100948918,750,,
2048,46.0,3071,0.9403205210110173,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,2048,SA,0.9533979892730713,exponential,750.0,0.005,0.001,746.482074470455,750,,
0,1.0,0,0.0001287480117753148,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
1,3.0,2,0.0014223280013538897,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
2,3.0,3,0.0029211880173534155,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
4,3.0,5,0.0043828500201925635,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
8,3.0,9,0.00598771998193115,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
16,3.0,17,0.007810009992681444,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
32,3.0,33,0.009972524014301598,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
64,12.0,66,0.012864645977970213,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
128,12.0,130,0.01855648501077667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
256,20.0,263,0.03282479499466717,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
512,25.0,521,0.07715431996621192,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
1024,25.0,595,0.11862117698183283,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
2048,25.0,595,0.11862117698183283,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,0.0
0,0.0,595,0.12154313497012481,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
1,0.0,596,0.1247114060097374,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
2,0.0,597,0.12753294699359685,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
4,0.0,599,0.13047843700041994,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
8,0.0,603,0.13404817698756233,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
16,0.0,611,0.1381645110086538,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
32,2.0,628,0.1446053659892641,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
64,3.0,661,0.15494960499927402,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
128,9.0,728,0.1757328999810852,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
256,25.0,862,0.21689020202029496,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
512,25.0,995,0.2643064910080284,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
1024,25.0,995,0.2643064910080284,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
2048,25.0,995,0.2643064910080284,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,2048,RHC,304.8240740299225,,,,,,,64.0,1.0
0,1.0,995,0.2679231929942034,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",,,2048,RHC,304.8240740299225,,,,,,,64.0,2.0
1,1.0,996,0.2711411640048027,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",,,2048,RHC,304.8240740299225,,,,,,,64.0,2.0
