Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,Population_Size,Mutation_Rate,Problem_Size,Seed
166,49.92767357302364,229.0,167171.0,1000,0.5,2048,1000,0.5,100,55
167,50.1945285720285,229.0,168172.0,1000,0.5,2048,1000,0.5,100,55
168,50.48823819804238,229.0,169173.0,1000,0.5,2048,1000,0.5,100,55
169,50.771262589027174,229.0,170174.0,1000,0.5,2048,1000,0.5,100,55
170,51.03052444499917,229.0,171175.0,1000,0.5,2048,1000,0.5,100,55
171,51.48217225301778,229.0,172176.0,1000,0.5,2048,1000,0.5,100,55
172,51.89257860003272,229.0,173177.0,1000,0.5,2048,1000,0.5,100,55
173,52.179833861999214,229.0,174178.0,1000,0.5,2048,1000,0.5,100,55
174,52.51094524504151,229.0,175179.0,1000,0.5,2048,1000,0.5,100,55
175,52.772249294037465,229.0,176180.0,1000,0.5,2048,1000,0.5,100,55
176,53.220812758023385,229.0,177181.0,1000,0.5,2048,1000,0.5,100,55
177,54.55211348104058,229.0,178182.0,1000,0.5,2048,1000,0.5,100,55
178,54.794086691050325,229.0,179183.0,1000,0.5,2048,1000,0.5,100,55
179,55.064411850005854,229.0,180184.0,1000,0.5,2048,1000,0.5,100,55
180,55.34767656301847,229.0,181185.0,1000,0.5,2048,1000,0.5,100,55
181,55.59206173801795,229.0,182186.0,1000,0.5,2048,1000,0.5,100,55
182,55.839794799045194,229.0,183187.0,1000,0.5,2048,1000,0.5,100,55
183,56.08479993301444,229.0,184188.0,1000,0.5,2048,1000,0.5,100,55
184,56.333258107013535,229.0,185189.0,1000,0.5,2048,1000,0.5,100,55
185,56.63437480502762,229.0,186190.0,1000,0.5,2048,1000,0.5,100,55
186,56.86861750000389,229.0,187191.0,1000,0.5,2048,1000,0.5,100,55
187,57.136685624020174,229.0,188192.0,1000,0.5,2048,1000,0.5,100,55
188,57.379457157047,229.0,189193.0,1000,0.5,2048,1000,0.5,100,55
189,57.63012366602197,229.0,190194.0,1000,0.5,2048,1000,0.5,100,55
190,57.867381794028915,229.0,191195.0,1000,0.5,2048,1000,0.5,100,55
191,58.11790217604721,229.0,192196.0,1000,0.5,2048,1000,0.5,100,55
192,58.375411364017054,229.0,193197.0,1000,0.5,2048,1000,0.5,100,55
193,58.62846251000883,229.0,194198.0,1000,0.5,2048,1000,0.5,100,55
194,58.87043915304821,229.0,195199.0,1000,0.5,2048,1000,0.5,100,55
195,59.18862056499347,229.0,196200.0,1000,0.5,2048,1000,0.5,100,55
196,59.82119219104061,229.0,197201.0,1000,0.5,2048,1000,0.5,100,55
197,60.13722059602151,229.0,198202.0,1000,0.5,2048,1000,0.5,100,55
198,60.59365200903267,229.0,199203.0,1000,0.5,2048,1000,0.5,100,55
199,60.95976251002867,229.0,200204.0,1000,0.5,2048,1000,0.5,100,55
200,61.36282769800164,229.0,201205.0,1000,0.5,2048,1000,0.5,100,55
201,61.69678532204125,229.0,202206.0,1000,0.5,2048,1000,0.5,100,55
202,62.083620731020346,229.0,203207.0,1000,0.5,2048,1000,0.5,100,55
203,62.54356832202757,229.0,204208.0,1000,0.5,2048,1000,0.5,100,55
204,63.831057953007985,229.0,205209.0,1000,0.5,2048,1000,0.5,100,55
205,64.7490633020061,229.0,206210.0,1000,0.5,2048,1000,0.5,100,55
206,65.36154831503518,230.0,207212.0,1000,0.5,2048,1000,0.5,100,55
0,0.25292277900734916,210.0,1000.0,1000,0.5,2048,1000,0.5,100,888
1,0.5840721960412338,222.0,2002.0,1000,0.5,2048,1000,0.5,100,888
2,0.8592483820393682,222.0,3003.0,1000,0.5,2048,1000,0.5,100,888
3,1.1233902260428295,222.0,4004.0,1000,0.5,2048,1000,0.5,100,888
4,1.3577449730364606,223.0,5006.0,1000,0.5,2048,1000,0.5,100,888
5,1.6065689730457962,223.0,6007.0,1000,0.5,2048,1000,0.5,100,888
6,2.0264413990080357,223.0,7008.0,1000,0.5,2048,1000,0.5,100,888
7,2.2958167340257205,223.0,8009.0,1000,0.5,2048,1000,0.5,100,888
8,2.611796535027679,223.0,9010.0,1000,0.5,2048,1000,0.5,100,888
9,2.8540919320075773,223.0,10011.0,1000,0.5,2048,1000,0.5,100,888
10,3.105479057994671,223.0,11012.0,1000,0.5,2048,1000,0.5,100,888
11,3.333607133012265,223.0,12013.0,1000,0.5,2048,1000,0.5,100,888
12,3.5640508760116063,223.0,13014.0,1000,0.5,2048,1000,0.5,100,888
13,3.792762224038597,223.0,14015.0,1000,0.5,2048,1000,0.5,100,888
14,4.032275221019518,223.0,15016.0,1000,0.5,2048,1000,0.5,100,888
15,4.29343462100951,223.0,16017.0,1000,0.5,2048,1000,0.5,100,888
16,4.520760761050042,223.0,17018.0,1000,0.5,2048,1000,0.5,100,888
17,4.76726964203408,223.0,18019.0,1000,0.5,2048,1000,0.5,100,888
18,5.012439643032849,223.0,19020.0,1000,0.5,2048,1000,0.5,100,888
19,5.250526471005287,223.0,20021.0,1000,0.5,2048,1000,0.5,100,888
20,5.481041348015424,224.0,21023.0,1000,0.5,2048,1000,0.5,100,888
21,5.709780991019215,224.0,22024.0,1000,0.5,2048,1000,0.5,100,888
22,5.9608422430465,224.0,23025.0,1000,0.5,2048,1000,0.5,100,888
23,6.1889800110366195,224.0,24026.0,1000,0.5,2048,1000,0.5,100,888
24,6.420210117998067,224.0,25027.0,1000,0.5,2048,1000,0.5,100,888
25,6.650559647008777,224.0,26028.0,1000,0.5,2048,1000,0.5,100,888
26,6.890733463049401,224.0,27029.0,1000,0.5,2048,1000,0.5,100,888
27,7.156181828002445,224.0,28030.0,1000,0.5,2048,1000,0.5,100,888
28,7.386825003020931,224.0,29031.0,1000,0.5,2048,1000,0.5,100,888
29,7.617589356028475,224.0,30032.0,1000,0.5,2048,1000,0.5,100,888
30,7.845868706004694,224.0,31033.0,1000,0.5,2048,1000,0.5,100,888
31,8.105995530029759,224.0,32034.0,1000,0.5,2048,1000,0.5,100,888
32,8.33287849201588,224.0,33035.0,1000,0.5,2048,1000,0.5,100,888
33,8.57446997903753,224.0,34036.0,1000,0.5,2048,1000,0.5,100,888
34,8.820956366020255,224.0,35037.0,1000,0.5,2048,1000,0.5,100,888
35,9.065756921016145,224.0,36038.0,1000,0.5,2048,1000,0.5,100,888
36,9.328226968005765,224.0,37039.0,1000,0.5,2048,1000,0.5,100,888
37,9.559809154015966,224.0,38040.0,1000,0.5,2048,1000,0.5,100,888
38,9.7947736060014,225.0,39042.0,1000,0.5,2048,1000,0.5,100,888
39,10.040074129996356,225.0,40043.0,1000,0.5,2048,1000,0.5,100,888
40,10.273171779001132,225.0,41044.0,1000,0.5,2048,1000,0.5,100,888
41,10.500709365995135,225.0,42045.0,1000,0.5,2048,1000,0.5,100,888
42,10.733424692007247,225.0,43046.0,1000,0.5,2048,1000,0.5,100,888
43,10.981273142038845,225.0,44047.0,1000,0.5,2048,1000,0.5,100,888
44,11.215140442014672,225.0,45048.0,1000,0.5,2048,1000,0.5,100,888
45,11.444616972992662,225.0,46049.0,1000,0.5,2048,1000,0.5,100,888
46,11.67213190504117,225.0,47050.0,1000,0.5,2048,1000,0.5,100,888
47,11.906658274994697,225.0,48051.0,1000,0.5,2048,1000,0.5,100,888
48,12.152873829996679,225.0,49052.0,1000,0.5,2048,1000,0.5,100,888
49,12.379696444026195,225.0,50053.0,1000,0.5,2048,1000,0.5,100,888
50,12.607085124007426,225.0,51054.0,1000,0.5,2048,1000,0.5,100,888
51,12.852535281039309,225.0,52055.0,1000,0.5,2048,1000,0.5,100,888
52,13.111454732017592,225.0,53056.0,1000,0.5,2048,1000,0.5,100,888
53,13.341073354007676,225.0,54057.0,1000,0.5,2048,1000,0.5,100,888
54,13.567546961014159,225.0,55058.0,1000,0.5,2048,1000,0.5,100,888
55,13.79417214501882,225.0,56059.0,1000,0.5,2048,1000,0.5,100,888
56,14.038167493010405,225.0,57060.0,1000,0.5,2048,1000,0.5,100,888
57,14.271943088038824,225.0,58061.0,1000,0.5,2048,1000,0.5,100,888
58,14.4968029250158,225.0,59062.0,1000,0.5,2048,1000,0.5,100,888
59,14.72829327400541,225.0,60063.0,1000,0.5,2048,1000,0.5,100,888
60,14.989602181012742,226.0,61065.0,1000,0.5,2048,1000,0.5,100,888
61,15.221200880012475,226.0,62066.0,1000,0.5,2048,1000,0.5,100,888
62,15.463320014008787,226.0,63067.0,1000,0.5,2048,1000,0.5,100,888
63,15.722451601002831,226.0,64068.0,1000,0.5,2048,1000,0.5,100,888
64,16.5204719020403,226.0,65069.0,1000,0.5,2048,1000,0.5,100,888
65,17.144776842033025,226.0,66070.0,1000,0.5,2048,1000,0.5,100,888
66,17.80687847302761,226.0,67071.0,1000,0.5,2048,1000,0.5,100,888
67,18.190509091014974,226.0,68072.0,1000,0.5,2048,1000,0.5,100,888
68,18.49405769101577,226.0,69073.0,1000,0.5,2048,1000,0.5,100,888
69,18.782820445019752,226.0,70074.0,1000,0.5,2048,1000,0.5,100,888
70,19.10285823501181,226.0,71075.0,1000,0.5,2048,1000,0.5,100,888
71,19.389810918015428,226.0,72076.0,1000,0.5,2048,1000,0.5,100,888
72,19.689283766027074,226.0,73077.0,1000,0.5,2048,1000,0.5,100,888
73,20.0481499430025,226.0,74078.0,1000,0.5,2048,1000,0.5,100,888
74,20.451612886041403,226.0,75079.0,1000,0.5,2048,1000,0.5,100,888
75,20.68325405102223,226.0,76080.0,1000,0.5,2048,1000,0.5,100,888
76,21.367849224014208,226.0,77081.0,1000,0.5,2048,1000,0.5,100,888
77,21.73788312304532,226.0,78082.0,1000,0.5,2048,1000,0.5,100,888
78,22.103934373997618,226.0,79083.0,1000,0.5,2048,1000,0.5,100,888
79,22.36777350702323,226.0,80084.0,1000,0.5,2048,1000,0.5,100,888
80,22.61103055003332,226.0,81085.0,1000,0.5,2048,1000,0.5,100,888
81,22.866310159035493,226.0,82086.0,1000,0.5,2048,1000,0.5,100,888
82,23.159328687004745,226.0,83087.0,1000,0.5,2048,1000,0.5,100,888
83,23.38906355103245,226.0,84088.0,1000,0.5,2048,1000,0.5,100,888
84,23.61548723600572,226.0,85089.0,1000,0.5,2048,1000,0.5,100,888
85,23.84281474200543,226.0,86090.0,1000,0.5,2048,1000,0.5,100,888
86,24.10295599704841,226.0,87091.0,1000,0.5,2048,1000,0.5,100,888
87,24.387467582011595,226.0,88092.0,1000,0.5,2048,1000,0.5,100,888
88,24.617001338046975,226.0,89093.0,1000,0.5,2048,1000,0.5,100,888
89,24.846293640031945,226.0,90094.0,1000,0.5,2048,1000,0.5,100,888
90,25.11033908801619,226.0,91095.0,1000,0.5,2048,1000,0.5,100,888
91,25.339166026038583,226.0,92096.0,1000,0.5,2048,1000,0.5,100,888
92,25.56811163201928,226.0,93097.0,1000,0.5,2048,1000,0.5,100,888
93,25.808495511009824,226.0,94098.0,1000,0.5,2048,1000,0.5,100,888
94,26.063355835038237,226.0,95099.0,1000,0.5,2048,1000,0.5,100,888
95,26.30465553200338,226.0,96100.0,1000,0.5,2048,1000,0.5,100,888
96,26.53561667900067,226.0,97101.0,1000,0.5,2048,1000,0.5,100,888
97,26.763701270043384,226.0,98102.0,1000,0.5,2048,1000,0.5,100,888
98,27.004693144001067,226.0,99103.0,1000,0.5,2048,1000,0.5,100,888
99,27.236237698001787,227.0,100105.0,1000,0.5,2048,1000,0.5,100,888
100,27.46645669301506,227.0,101106.0,1000,0.5,2048,1000,0.5,100,888
101,27.71816625399515,227.0,102107.0,1000,0.5,2048,1000,0.5,100,888
102,27.990058272029273,227.0,103108.0,1000,0.5,2048,1000,0.5,100,888
103,28.22360753401881,227.0,104109.0,1000,0.5,2048,1000,0.5,100,888
104,28.47759941004915,227.0,105110.0,1000,0.5,2048,1000,0.5,100,888
105,28.705865936004557,227.0,106111.0,1000,0.5,2048,1000,0.5,100,888
106,28.945453887048643,227.0,107112.0,1000,0.5,2048,1000,0.5,100,888
107,29.177319075039122,227.0,108113.0,1000,0.5,2048,1000,0.5,100,888
108,29.684173304005526,227.0,109114.0,1000,0.5,2048,1000,0.5,100,888
109,29.923831443011295,227.0,110115.0,1000,0.5,2048,1000,0.5,100,888
110,30.16686150204623,227.0,111116.0,1000,0.5,2048,1000,0.5,100,888
111,30.440749858040363,227.0,112117.0,1000,0.5,2048,1000,0.5,100,888
112,30.66982558404561,227.0,113118.0,1000,0.5,2048,1000,0.5,100,888
113,30.896375928015914,227.0,114119.0,1000,0.5,2048,1000,0.5,100,888
114,31.147202062013093,227.0,115120.0,1000,0.5,2048,1000,0.5,100,888
115,31.378939985006582,227.0,116121.0,1000,0.5,2048,1000,0.5,100,888
116,31.606507877004333,227.0,117122.0,1000,0.5,2048,1000,0.5,100,888
117,31.833656479022466,227.0,118123.0,1000,0.5,2048,1000,0.5,100,888
118,32.08016808604589,227.0,119124.0,1000,0.5,2048,1000,0.5,100,888
119,32.32607728801668,227.0,120125.0,1000,0.5,2048,1000,0.5,100,888
120,32.55994305101922,227.0,121126.0,1000,0.5,2048,1000,0.5,100,888
121,32.78763528901618,227.0,122127.0,1000,0.5,2048,1000,0.5,100,888
122,33.02999045304023,227.0,123128.0,1000,0.5,2048,1000,0.5,100,888
123,33.26274597499287,227.0,124129.0,1000,0.5,2048,1000,0.5,100,888
124,33.49386788503034,227.0,125130.0,1000,0.5,2048,1000,0.5,100,888
125,33.72124971804442,227.0,126131.0,1000,0.5,2048,1000,0.5,100,888
126,33.96370179502992,227.0,127132.0,1000,0.5,2048,1000,0.5,100,888
127,34.19862167403335,227.0,128133.0,1000,0.5,2048,1000,0.5,100,888
128,34.44142384402221,227.0,129134.0,1000,0.5,2048,1000,0.5,100,888
129,34.67266218201257,227.0,130135.0,1000,0.5,2048,1000,0.5,100,888
130,34.905139932001475,227.0,131136.0,1000,0.5,2048,1000,0.5,100,888
131,35.15903784101829,227.0,132137.0,1000,0.5,2048,1000,0.5,100,888
132,35.38729456003057,227.0,133138.0,1000,0.5,2048,1000,0.5,100,888
133,35.618345566035714,228.0,134140.0,1000,0.5,2048,1000,0.5,100,888
134,35.87535905302502,228.0,135141.0,1000,0.5,2048,1000,0.5,100,888
135,36.17240339302225,228.0,136142.0,1000,0.5,2048,1000,0.5,100,888
136,36.459573886008,228.0,137143.0,1000,0.5,2048,1000,0.5,100,888
137,36.75720423704479,228.0,138144.0,1000,0.5,2048,1000,0.5,100,888
138,37.05138311104383,228.0,139145.0,1000,0.5,2048,1000,0.5,100,888
139,37.30679726600647,228.0,140146.0,1000,0.5,2048,1000,0.5,100,888
140,37.76201273704646,228.0,141147.0,1000,0.5,2048,1000,0.5,100,888
141,38.667774172034115,228.0,142148.0,1000,0.5,2048,1000,0.5,100,888
142,39.10572219599271,228.0,143149.0,1000,0.5,2048,1000,0.5,100,888
143,39.348567829001695,228.0,144150.0,1000,0.5,2048,1000,0.5,100,888
144,39.57779655000195,228.0,145151.0,1000,0.5,2048,1000,0.5,100,888
145,39.80687781702727,228.0,146152.0,1000,0.5,2048,1000,0.5,100,888
146,40.0614836520399,228.0,147153.0,1000,0.5,2048,1000,0.5,100,888
147,40.304266923049,228.0,148154.0,1000,0.5,2048,1000,0.5,100,888
148,40.57216338603757,228.0,149155.0,1000,0.5,2048,1000,0.5,100,888
149,40.805217439017724,228.0,150156.0,1000,0.5,2048,1000,0.5,100,888
150,41.044794964022,228.0,151157.0,1000,0.5,2048,1000,0.5,100,888
151,41.2784064640291,228.0,152158.0,1000,0.5,2048,1000,0.5,100,888
152,41.507465054048225,228.0,153159.0,1000,0.5,2048,1000,0.5,100,888
153,41.7350550830015,228.0,154160.0,1000,0.5,2048,1000,0.5,100,888
154,41.97900022403337,228.0,155161.0,1000,0.5,2048,1000,0.5,100,888
155,42.209336393047124,228.0,156162.0,1000,0.5,2048,1000,0.5,100,888
156,42.4501918440219,229.0,157164.0,1000,0.5,2048,1000,0.5,100,888
157,42.68322491104482,229.0,158165.0,1000,0.5,2048,1000,0.5,100,888
158,42.97397493902827,229.0,159166.0,1000,0.5,2048,1000,0.5,100,888
159,43.266990192001686,229.0,160167.0,1000,0.5,2048,1000,0.5,100,888
160,43.49782505800249,229.0,161168.0,1000,0.5,2048,1000,0.5,100,888
161,43.72969331301283,229.0,162169.0,1000,0.5,2048,1000,0.5,100,888
162,43.97950758301886,229.0,163170.0,1000,0.5,2048,1000,0.5,100,888
163,44.21224848704878,229.0,164171.0,1000,0.5,2048,1000,0.5,100,888
164,44.44855055399239,229.0,165172.0,1000,0.5,2048,1000,0.5,100,888
165,44.692551184038166,229.0,166173.0,1000,0.5,2048,1000,0.5,100,888
166,44.93044811702566,229.0,167174.0,1000,0.5,2048,1000,0.5,100,888
167,45.17411288601579,229.0,168175.0,1000,0.5,2048,1000,0.5,100,888
168,45.404274764005095,229.0,169176.0,1000,0.5,2048,1000,0.5,100,888
169,45.635890423029196,229.0,170177.0,1000,0.5,2048,1000,0.5,100,888
170,46.17137796402676,229.0,171178.0,1000,0.5,2048,1000,0.5,100,888
171,46.46195761900162,229.0,172179.0,1000,0.5,2048,1000,0.5,100,888
172,46.75608913699398,229.0,173180.0,1000,0.5,2048,1000,0.5,100,888
173,47.03504441503901,229.0,174181.0,1000,0.5,2048,1000,0.5,100,888
174,47.33944471104769,229.0,175182.0,1000,0.5,2048,1000,0.5,100,888
175,47.609376861015335,229.0,176183.0,1000,0.5,2048,1000,0.5,100,888
176,47.842501672043,229.0,177184.0,1000,0.5,2048,1000,0.5,100,888
177,48.09471090702573,229.0,178185.0,1000,0.5,2048,1000,0.5,100,888
178,48.324600847030524,229.0,179186.0,1000,0.5,2048,1000,0.5,100,888
179,48.57384726702003,229.0,180187.0,1000,0.5,2048,1000,0.5,100,888
180,48.80254766100552,229.0,181188.0,1000,0.5,2048,1000,0.5,100,888
181,49.04478887299774,229.0,182189.0,1000,0.5,2048,1000,0.5,100,888
182,49.27850744104944,229.0,183190.0,1000,0.5,2048,1000,0.5,100,888
183,49.51033148902934,229.0,184191.0,1000,0.5,2048,1000,0.5,100,888
184,49.73836530203698,229.0,185192.0,1000,0.5,2048,1000,0.5,100,888
185,49.98143880703719,230.0,186194.0,1000,0.5,2048,1000,0.5,100,888
0,0.18565798801137134,206.0,1000.0,1000,0.5,2048,1000,0.5,100,12345
1,0.42609080602414906,220.0,2002.0,1000,0.5,2048,1000,0.5,100,12345
2,0.6905009610345587,220.0,3003.0,1000,0.5,2048,1000,0.5,100,12345
3,0.9199726090300828,220.0,4004.0,1000,0.5,2048,1000,0.5,100,12345
4,1.1724136139964685,220.0,5005.0,1000,0.5,2048,1000,0.5,100,12345
5,1.4021838399930857,222.0,6007.0,1000,0.5,2048,1000,0.5,100,12345
6,1.6330201660166495,222.0,7008.0,1000,0.5,2048,1000,0.5,100,12345
7,1.8635509900050238,223.0,8010.0,1000,0.5,2048,1000,0.5,100,12345
8,2.12236080103321,223.0,9011.0,1000,0.5,2048,1000,0.5,100,12345
9,2.3614327820250764,223.0,10012.0,1000,0.5,2048,1000,0.5,100,12345
10,2.6037995149963535,223.0,11013.0,1000,0.5,2048,1000,0.5,100,12345
11,2.835134219028987,223.0,12014.0,1000,0.5,2048,1000,0.5,100,12345
12,3.0749009220162407,223.0,13015.0,1000,0.5,2048,1000,0.5,100,12345
13,3.3077967200079,224.0,14017.0,1000,0.5,2048,1000,0.5,100,12345
14,3.5362230940372683,224.0,15018.0,1000,0.5,2048,1000,0.5,100,12345
15,3.7646912530181,224.0,16019.0,1000,0.5,2048,1000,0.5,100,12345
16,4.111844014027156,224.0,17020.0,1000,0.5,2048,1000,0.5,100,12345
17,4.351658508996479,224.0,18021.0,1000,0.5,2048,1000,0.5,100,12345
18,4.600363778998144,224.0,19022.0,1000,0.5,2048,1000,0.5,100,12345
19,4.8358218999928795,224.0,20023.0,1000,0.5,2048,1000,0.5,100,12345
20,5.118219053023495,224.0,21024.0,1000,0.5,2048,1000,0.5,100,12345
21,5.352997904003132,224.0,22025.0,1000,0.5,2048,1000,0.5,100,12345
22,5.584455433010589,224.0,23026.0,1000,0.5,2048,1000,0.5,100,12345
23,5.821985118032899,224.0,24027.0,1000,0.5,2048,1000,0.5,100,12345
24,6.074674871983007,224.0,25028.0,1000,0.5,2048,1000,0.5,100,12345
25,6.307307307026349,224.0,26029.0,1000,0.5,2048,1000,0.5,100,12345
26,6.53997718100436,224.0,27030.0,1000,0.5,2048,1000,0.5,100,12345
27,6.860805671021808,225.0,28032.0,1000,0.5,2048,1000,0.5,100,12345
28,7.239582934009377,225.0,29033.0,1000,0.5,2048,1000,0.5,100,12345
29,7.485109611006919,225.0,30034.0,1000,0.5,2048,1000,0.5,100,12345
30,7.761620179982856,225.0,31035.0,1000,0.5,2048,1000,0.5,100,12345
31,8.054503213032149,225.0,32036.0,1000,0.5,2048,1000,0.5,100,12345
32,8.331902299018111,225.0,33037.0,1000,0.5,2048,1000,0.5,100,12345
33,8.64432050898904,225.0,34038.0,1000,0.5,2048,1000,0.5,100,12345
34,8.968466403021012,225.0,35039.0,1000,0.5,2048,1000,0.5,100,12345
35,9.225657178030815,225.0,36040.0,1000,0.5,2048,1000,0.5,100,12345
36,9.476358568994328,225.0,37041.0,1000,0.5,2048,1000,0.5,100,12345
37,9.704891814035363,225.0,38042.0,1000,0.5,2048,1000,0.5,100,12345
38,9.978002224990632,225.0,39043.0,1000,0.5,2048,1000,0.5,100,12345
39,10.324683880025987,225.0,40044.0,1000,0.5,2048,1000,0.5,100,12345
40,10.609062210016418,225.0,41045.0,1000,0.5,2048,1000,0.5,100,12345
41,11.097165079030674,225.0,42046.0,1000,0.5,2048,1000,0.5,100,12345
42,11.448466001020279,225.0,43047.0,1000,0.5,2048,1000,0.5,100,12345
43,11.755855499999598,225.0,44048.0,1000,0.5,2048,1000,0.5,100,12345
44,12.156645721988752,225.0,45049.0,1000,0.5,2048,1000,0.5,100,12345
45,12.483607213012874,225.0,46050.0,1000,0.5,2048,1000,0.5,100,12345
46,12.74743737099925,225.0,47051.0,1000,0.5,2048,1000,0.5,100,12345
47,13.045584888022859,225.0,48052.0,1000,0.5,2048,1000,0.5,100,12345
48,13.33060338103678,225.0,49053.0,1000,0.5,2048,1000,0.5,100,12345
49,13.623962935002055,225.0,50054.0,1000,0.5,2048,1000,0.5,100,12345
50,13.95634906901978,225.0,51055.0,1000,0.5,2048,1000,0.5,100,12345
51,14.293288704997394,225.0,52056.0,1000,0.5,2048,1000,0.5,100,12345
52,14.7767232870101,225.0,53057.0,1000,0.5,2048,1000,0.5,100,12345
53,15.23166868998669,225.0,54058.0,1000,0.5,2048,1000,0.5,100,12345
54,16.744892920018174,225.0,55059.0,1000,0.5,2048,1000,0.5,100,12345
55,17.167589463992044,225.0,56060.0,1000,0.5,2048,1000,0.5,100,12345
56,17.516593658016063,225.0,57061.0,1000,0.5,2048,1000,0.5,100,12345
57,17.814245368004777,225.0,58062.0,1000,0.5,2048,1000,0.5,100,12345
58,18.125555200036615,225.0,59063.0,1000,0.5,2048,1000,0.5,100,12345
59,18.40476932103047,225.0,60064.0,1000,0.5,2048,1000,0.5,100,12345
60,18.818338173034135,225.0,61065.0,1000,0.5,2048,1000,0.5,100,12345
61,19.084578632027842,225.0,62066.0,1000,0.5,2048,1000,0.5,100,12345
62,19.31872858601855,225.0,63067.0,1000,0.5,2048,1000,0.5,100,12345
63,19.55687003803905,225.0,64068.0,1000,0.5,2048,1000,0.5,100,12345
64,19.791558405035175,225.0,65069.0,1000,0.5,2048,1000,0.5,100,12345
65,20.036061947001144,225.0,66070.0,1000,0.5,2048,1000,0.5,100,12345
66,20.27464959298959,225.0,67071.0,1000,0.5,2048,1000,0.5,100,12345
67,20.50466581399087,225.0,68072.0,1000,0.5,2048,1000,0.5,100,12345
68,20.738354055036325,225.0,69073.0,1000,0.5,2048,1000,0.5,100,12345
69,21.01787115301704,225.0,70074.0,1000,0.5,2048,1000,0.5,100,12345
70,21.253243416023906,225.0,71075.0,1000,0.5,2048,1000,0.5,100,12345
71,21.482701989007182,226.0,72077.0,1000,0.5,2048,1000,0.5,100,12345
72,21.719806116016116,226.0,73078.0,1000,0.5,2048,1000,0.5,100,12345
73,21.963876113994047,226.0,74079.0,1000,0.5,2048,1000,0.5,100,12345
74,22.194999205996282,226.0,75080.0,1000,0.5,2048,1000,0.5,100,12345
75,22.423150121001527,226.0,76081.0,1000,0.5,2048,1000,0.5,100,12345
76,22.65322577598272,226.0,77082.0,1000,0.5,2048,1000,0.5,100,12345
77,22.886403748008888,226.0,78083.0,1000,0.5,2048,1000,0.5,100,12345
78,23.14066707098391,226.0,79084.0,1000,0.5,2048,1000,0.5,100,12345
79,23.374054289015476,227.0,80086.0,1000,0.5,2048,1000,0.5,100,12345
80,23.60506287001772,227.0,81087.0,1000,0.5,2048,1000,0.5,100,12345
81,23.849253560008947,227.0,82088.0,1000,0.5,2048,1000,0.5,100,12345
82,24.09927184600383,227.0,83089.0,1000,0.5,2048,1000,0.5,100,12345
83,24.33682820998365,227.0,84090.0,1000,0.5,2048,1000,0.5,100,12345
84,24.863211176998448,227.0,85091.0,1000,0.5,2048,1000,0.5,100,12345
85,25.112225276010577,227.0,86092.0,1000,0.5,2048,1000,0.5,100,12345
86,25.36995584401302,227.0,87093.0,1000,0.5,2048,1000,0.5,100,12345
87,25.61045318801189,227.0,88094.0,1000,0.5,2048,1000,0.5,100,12345
88,25.86286801798269,227.0,89095.0,1000,0.5,2048,1000,0.5,100,12345
89,26.108283720037434,227.0,90096.0,1000,0.5,2048,1000,0.5,100,12345
90,26.364394885022193,227.0,91097.0,1000,0.5,2048,1000,0.5,100,12345
91,26.60772219701903,227.0,92098.0,1000,0.5,2048,1000,0.5,100,12345
92,26.846135966014117,227.0,93099.0,1000,0.5,2048,1000,0.5,100,12345
93,27.093720770033542,227.0,94100.0,1000,0.5,2048,1000,0.5,100,12345
94,27.329636129026767,227.0,95101.0,1000,0.5,2048,1000,0.5,100,12345
95,27.56118767603766,227.0,96102.0,1000,0.5,2048,1000,0.5,100,12345
96,27.800998171034735,227.0,97103.0,1000,0.5,2048,1000,0.5,100,12345
97,28.08150273701176,227.0,98104.0,1000,0.5,2048,1000,0.5,100,12345
98,28.348629824002273,227.0,99105.0,1000,0.5,2048,1000,0.5,100,12345
99,28.638481836009305,227.0,100106.0,1000,0.5,2048,1000,0.5,100,12345
100,28.98249580000993,227.0,101107.0,1000,0.5,2048,1000,0.5,100,12345
101,29.265909524983726,227.0,102108.0,1000,0.5,2048,1000,0.5,100,12345
102,29.539553605020046,227.0,103109.0,1000,0.5,2048,1000,0.5,100,12345
103,29.775753027002793,227.0,104110.0,1000,0.5,2048,1000,0.5,100,12345
104,30.021569065982476,227.0,105111.0,1000,0.5,2048,1000,0.5,100,12345
105,30.26790371403331,227.0,106112.0,1000,0.5,2048,1000,0.5,100,12345
106,30.50559690198861,227.0,107113.0,1000,0.5,2048,1000,0.5,100,12345
107,30.735647644032724,227.0,108114.0,1000,0.5,2048,1000,0.5,100,12345
108,30.98006664600689,227.0,109115.0,1000,0.5,2048,1000,0.5,100,12345
109,31.21413522103103,227.0,110116.0,1000,0.5,2048,1000,0.5,100,12345
110,31.450496044999454,227.0,111117.0,1000,0.5,2048,1000,0.5,100,12345
111,31.6827359769959,227.0,112118.0,1000,0.5,2048,1000,0.5,100,12345
112,31.93069893703796,227.0,113119.0,1000,0.5,2048,1000,0.5,100,12345
113,32.16602303500986,227.0,114120.0,1000,0.5,2048,1000,0.5,100,12345
114,32.39841233700281,227.0,115121.0,1000,0.5,2048,1000,0.5,100,12345
115,32.63883206498576,227.0,116122.0,1000,0.5,2048,1000,0.5,100,12345
116,32.871164128009696,227.0,117123.0,1000,0.5,2048,1000,0.5,100,12345
117,33.1204757700325,227.0,118124.0,1000,0.5,2048,1000,0.5,100,12345
